text,label,category
"Subject: Application Received - DevSecOps Engineer at Razorpay

Dear Candidate,

We've received your application for the DevSecOps Engineer role at Razorpay. Thank you for your interest in joining our team!

Our recruiting team will review your application and get back to you if there's a potential match. Due to the high volume of applications, this process may take 2-3 weeks.

Cheers,
Priya
Talent Acquisition, Razorpay",0,applied
"Subject: Schedule Your Interview - Elastic

Hi Candidate,

We're excited to invite you to the next stage of our interview process for Machine Learning Engineer!

Interview Details:
- Type: Video call (Google Meet/Zoom)
- Duration: 60 minutes
- Focus: Technical discussion + behavioral questions

Please reply with 3 time slots that work for you this week.

Cheers,
Nicole
Elastic",1,interview
"Subject: Thank you for applying to Stripe

Hi Candidate,

Thank you for applying to the DevSecOps Engineer position at Stripe! We have received your application and our team is currently reviewing it.

We appreciate your interest in joining our team. If your qualifications match our requirements, a member of our recruiting team will reach out to discuss next steps.

Best regards,
The Stripe Talent Team",0,applied
"Subject: Moving Forward - Technical Lead Application

Hi Candidate,

Great news! The hiring team at HashiCorp was impressed with your profile and we'd like to move forward with your application for Technical Lead.

Next steps:
1. 30-min recruiter call
2. Technical assessment
3. Final round with the team

Let's schedule the recruiter call this week. What times work for you?

Thanks,
Kevin",1,interview
"Subject: Vikram sent you a message on LinkedIn

Hi Candidate,

Vikram sent you a new message:

""Hi! I came across your profile and...""

Reply on LinkedIn to continue the conversation.

LinkedIn",3,not_job
"Subject: Update on Your Application - Confluent

Hi Candidate,

Thank you for taking the time to apply for the Product Designer position at Confluent and for your interest in joining our team.

After careful consideration, we have decided to move forward with other candidates whose experience more closely matches our current needs.

We encourage you to apply for future openings that match your skills. We wish you the best in your job search.

Sincerely,
Confluent Recruiting Team",2,rejection
"Subject: Transaction Alert - ICICI Bank

Dear Candidate,

A transaction of Rs. 1,299 has been debited from your account XXXX5678 at SWIGGY.

Available Balance: Rs. 23,456.78
Date: January 12, 2026

If not done by you, call 1800-XXX-XXXX immediately.

ICICI Bank",3,not_job
"Subject: Interview Confirmation - Nvidia

Dear Candidate,

This is to confirm your interview for the Principal Engineer position at Nvidia.

Date: Friday, February 13
Time: 2:00 PM - 3:00 PM
Location: Video Call (link will be sent separately)
Interviewer: Engineering Team

Please let us know if you need to reschedule.

Best,
Sarah
Nvidia",1,interview
"Subject: We received your application for Data Scientist

Hi Candidate,

Thanks for taking the time to apply for the Data Scientist position at Zepto!

We're excited to learn more about you. Our hiring team is reviewing applications and will reach out to qualified candidates soon.

In the meantime, feel free to check out our careers page for other opportunities.

Best,
The Zepto Team",0,applied
"Subject: We're going a different direction - Infosys

Hi Candidate,

I wanted to personally reach out regarding your application for Systems Analyst at Infosys.

Unfortunately, after much deliberation, we've decided not to proceed with your candidacy. This was a difficult decision given the strength of your application.

I'd be happy to keep your resume on file for future opportunities.

Best wishes,
Michael
Infosys Talent Acquisition",2,rejection
"Subject: Your application to Google has been submitted

Hi Candidate,

Great news! Your application for Software Architect at Google has been successfully submitted.

What happens next?
- Our team will review your profile
- If selected, you'll hear from us within 2 weeks
- You can track your application status in our portal

Thank you for considering Google!

Best,
Google Recruiting",0,applied
"Subject: Your subscription is expiring soon

Dear Candidate,

Your premium subscription will expire on January 16, 2026.

Renew now to continue enjoying:
- Unlimited access
- Ad-free experience
- Exclusive content

Renew for just $9.99/month.

StreamingService",3,not_job
"Subject: Regarding Your Frontend Developer Application

Hello Candidate,

Thank you for applying for the Frontend Developer position at Oracle. We enjoyed learning about your background.

After careful consideration, we've decided to move in a different direction for this role. This decision is not a reflection of your abilities - we simply found candidates whose experience was a closer match.

Best of luck with your job search!

Sincerely,
John
Oracle",2,rejection
"Subject: Transaction Alert - ICICI Bank

Dear Candidate,

A transaction of Rs. 1,299 has been debited from your account XXXX5678 at SWIGGY.

Available Balance: Rs. 23,456.78
Date: February 01, 2026

If not done by you, call 1800-XXX-XXXX immediately.

ICICI Bank",3,not_job
"Subject: Coding Challenge - Salesforce Data Analyst

Hello Candidate,

Thank you for your interest in the Data Analyst position at Salesforce!

As the next step in our hiring process, we'd like to invite you to complete a take-home coding challenge. 

Details:
- Duration: 2-3 hours
- Deadline: 5 days from today
- Language: Your choice

Please find the challenge at: [HackerRank Link]

Good luck!
Salesforce Engineering Team",1,interview
"Subject: Thank you for applying to Docker

Hi Candidate,

Thank you for your interest in Docker and for applying to the Cloud Engineer position.

We have carefully reviewed your application and, unfortunately, have decided not to move forward at this time. We received many qualified applicants for this role and the competition was intense.

We appreciate your time and wish you success in your career.

Best,
Ryan
Docker HR",2,rejection
"Subject: Interview Invitation - Senior Software Engineer at Twilio

Hi Candidate,

Great news! We'd like to invite you to interview for the Senior Software Engineer position at Twilio.

We were impressed by your background and would love to learn more about you. Please let us know your availability for a 30-minute phone screen this week.

Available times:
- Monday-Friday: 10am-4pm

Looking forward to speaking with you!

Best,
Ashley
Twilio Recruiting",1,interview
"Subject: Thanks for your interest in Shopify

Dear Candidate,

We appreciate your interest in joining Shopify as a Solutions Architect. 

Your application has been forwarded to the hiring team for review. If your background is a match, you can expect to hear from us within the next two weeks.

Best of luck,
Nicole
Recruiting Team, Shopify",0,applied
